0.538639E+03 -0.518670E+01  0.221374E+01
0.539439E+03 -0.524038E+01  0.220481E+01
0.540240E+03 -0.529394E+01  0.219615E+01
0.541041E+03 -0.534741E+01  0.218772E+01
0.541842E+03 -0.540079E+01  0.217945E+01
0.542643E+03 -0.545409E+01  0.217132E+01
0.543443E+03 -0.550731E+01  0.216327E+01
0.544244E+03 -0.556048E+01  0.215525E+01
0.545045E+03 -0.561360E+01  0.214721E+01
0.545846E+03 -0.566667E+01  0.213912E+01
0.546647E+03 -0.571971E+01  0.213092E+01
0.547447E+03 -0.577273E+01  0.212256E+01
0.548248E+03 -0.582573E+01  0.211400E+01
0.549049E+03 -0.587873E+01  0.210519E+01
0.549850E+03 -0.593173E+01  0.209612E+01
0.550651E+03 -0.598474E+01  0.208681E+01
0.551451E+03 -0.603776E+01  0.207727E+01
0.552252E+03 -0.609080E+01  0.206751E+01
0.553053E+03 -0.614385E+01  0.205754E+01
0.553854E+03 -0.619693E+01  0.204737E+01
0.554655E+03 -0.625005E+01  0.203702E+01
0.555455E+03 -0.630319E+01  0.202650E+01
0.556256E+03 -0.635637E+01  0.201582E+01
0.557057E+03 -0.640960E+01  0.200498E+01
0.557858E+03 -0.646287E+01  0.199402E+01
0.558659E+03 -0.651620E+01  0.198293E+01
0.559459E+03 -0.656959E+01  0.197172E+01
0.560260E+03 -0.662303E+01  0.196042E+01
0.561061E+03 -0.667654E+01  0.194903E+01
0.561862E+03 -0.673013E+01  0.193756E+01
0.562663E+03 -0.678379E+01  0.192603E+01
0.563463E+03 -0.683753E+01  0.191445E+01
0.564264E+03 -0.689135E+01  0.190283E+01
0.565065E+03 -0.694526E+01  0.189118E+01
0.565866E+03 -0.699927E+01  0.187952E+01
0.566667E+03 -0.705338E+01  0.186785E+01
0.567467E+03 -0.710759E+01  0.185619E+01
0.568268E+03 -0.716191E+01  0.184456E+01
0.569069E+03 -0.721634E+01  0.183295E+01
0.569870E+03 -0.727088E+01  0.182139E+01
0.570671E+03 -0.732555E+01  0.180989E+01
0.571471E+03 -0.738035E+01  0.179846E+01
0.572272E+03 -0.743527E+01  0.178710E+01
0.573073E+03 -0.749033E+01  0.177584E+01
0.573874E+03 -0.754553E+01  0.176469E+01
0.574675E+03 -0.760088E+01  0.175365E+01
0.575475E+03 -0.765637E+01  0.174275E+01
0.576276E+03 -0.771202E+01  0.173198E+01
0.577077E+03 -0.776783E+01  0.172137E+01
0.577878E+03 -0.782380E+01  0.171092E+01
0.578679E+03 -0.787994E+01  0.170065E+01
0.579479E+03 -0.793625E+01  0.169057E+01
0.580280E+03 -0.799274E+01  0.168069E+01
0.581081E+03 -0.804941E+01  0.167103E+01
0.581882E+03 -0.810626E+01  0.166159E+01
0.582683E+03 -0.816330E+01  0.165238E+01
0.583483E+03 -0.822053E+01  0.164341E+01
0.584284E+03 -0.827794E+01  0.163467E+01
0.585085E+03 -0.833551E+01  0.162614E+01
0.585886E+03 -0.839325E+01  0.161781E+01
0.586687E+03 -0.845114E+01  0.160969E+01
0.587487E+03 -0.850918E+01  0.160176E+01
0.588288E+03 -0.856736E+01  0.159402E+01
0.589089E+03 -0.862567E+01  0.158645E+01
0.589890E+03 -0.868410E+01  0.157905E+01
0.590691E+03 -0.874265E+01  0.157181E+01
0.591491E+03 -0.880131E+01  0.156472E+01
0.592292E+03 -0.886007E+01  0.155778E+01
0.593093E+03 -0.891893E+01  0.155097E+01
0.593894E+03 -0.897787E+01  0.154430E+01
0.594695E+03 -0.903689E+01  0.153774E+01
0.595495E+03 -0.909599E+01  0.153130E+01
0.596296E+03 -0.915514E+01  0.152496E+01
0.597097E+03 -0.921436E+01  0.151872E+01
0.597898E+03 -0.927362E+01  0.151257E+01
0.598699E+03 -0.933292E+01  0.150650E+01
0.599499E+03 -0.939226E+01  0.150050E+01
0.600300E+03 -0.945163E+01  0.149457E+01
0.601101E+03 -0.951101E+01  0.148870E+01
0.601902E+03 -0.957040E+01  0.148287E+01
0.602703E+03 -0.962980E+01  0.147709E+01
0.603504E+03 -0.968919E+01  0.147134E+01
0.604304E+03 -0.974858E+01  0.146562E+01
0.605105E+03 -0.980794E+01  0.145991E+01
0.605906E+03 -0.986728E+01  0.145421E+01
0.606707E+03 -0.992658E+01  0.144852E+01
0.607508E+03 -0.998585E+01  0.144282E+01
0.608308E+03 -0.100451E+02  0.143710E+01
0.609109E+03 -0.101042E+02  0.143136E+01
0.609910E+03 -0.101633E+02  0.142560E+01
0.610711E+03 -0.102223E+02  0.141979E+01
0.611512E+03 -0.102813E+02  0.141394E+01
0.612312E+03 -0.103401E+02  0.140803E+01
0.613113E+03 -0.103989E+02  0.140207E+01
0.613914E+03 -0.104576E+02  0.139603E+01
0.614715E+03 -0.105161E+02  0.138991E+01
0.615516E+03 -0.105745E+02  0.138371E+01
0.616316E+03 -0.106328E+02  0.137742E+01
0.617117E+03 -0.106910E+02  0.137102E+01
0.617918E+03 -0.107491E+02  0.136453E+01
0.618719E+03 -0.108070E+02  0.135793E+01
0.619520E+03 -0.108648E+02  0.135125E+01
0.620320E+03 -0.109224E+02  0.134448E+01
0.621121E+03 -0.109800E+02  0.133763E+01
0.621922E+03 -0.110374E+02  0.133071E+01
0.622723E+03 -0.110947E+02  0.132372E+01
0.623524E+03 -0.111519E+02  0.131667E+01
0.624324E+03 -0.112090E+02  0.130957E+01
